# Time-averaged data for fix observables
# TimeStep v_temperature v_pressure v_potential v_volume v_rho c_Q6
818000 0.990118 3.72196 -6.39068 4115.97 0.971825 0.428437
819000 1.00041 3.66647 -6.41569 4111.34 0.972928 0.430184
820000 1.00347 3.67399 -6.37054 4128.79 0.968809 0.427674
821000 0.994481 3.69154 -6.42781 4104.6 0.974518 0.430675
822000 1.00045 3.62914 -6.39535 4121.62 0.970495 0.428652
823000 0.997273 3.62087 -6.41161 4116.44 0.971716 0.429451
824000 1.00174 3.6164 -6.39712 4121.86 0.970438 0.428745
825000 1.01088 3.61807 -6.37402 4132.04 0.968072 0.427533
826000 1.00258 3.65658 -6.40509 4116.55 0.971692 0.429303
827000 0.998027 3.5964 -6.41209 4117.15 0.971548 0.42967
828000 1.00003 3.55093 -6.39237 4128.9 0.968783 0.428286
829000 0.989962 3.64591 -6.41011 4114.2 0.972249 0.429228
830000 1.00101 3.64394 -6.39136 4122.9 0.970195 0.428346
831000 1.00214 3.57344 -6.39388 4126.89 0.969257 0.42828
832000 1.00773 3.58526 -6.37552 4134.04 0.967583 0.427251
833000 1.00228 3.56344 -6.38761 4130.03 0.968541 0.428343
834000 0.998582 3.52777 -6.39193 4130.63 0.968375 0.428275
835000 0.991759 3.58997 -6.41551 4116.32 0.971747 0.430037
836000 0.997839 3.52819 -6.38417 4133.26 0.967764 0.427715
837000 1.00193 3.56434 -6.37628 4134.73 0.967426 0.427838
838000 1.00102 3.54535 -6.38849 4130.45 0.968419 0.428381
839000 1.00838 3.49554 -6.37599 4140.7 0.966029 0.427194
840000 0.997498 3.5858 -6.38793 4127.89 0.96902 0.428534
841000 0.998403 3.52249 -6.39265 4131.15 0.968261 0.428153
842000 1.0058 3.44558 -6.37061 4145.99 0.964788 0.427013
843000 0.994313 3.53937 -6.38406 4133.09 0.9678 0.427547
844000 0.996357 3.52197 -6.38077 4135.58 0.967225 0.427184
845000 0.995476 3.50046 -6.38629 4134.56 0.96746 0.427807
846000 1.00073 3.48697 -6.38035 4138.4 0.966561 0.42717
847000 1.00449 3.4205 -6.37276 4147.32 0.964483 0.427122
848000 0.999058 3.44794 -6.37371 4144.13 0.965224 0.426928
849000 0.994619 3.4922 -6.37717 4138.62 0.966508 0.4276
850000 1.00971 3.47271 -6.36876 4145.09 0.965 0.427275
851000 1.00525 3.41411 -6.37543 4146.16 0.964759 0.427091
852000 0.991421 3.44929 -6.37573 4142.78 0.965538 0.427425
853000 1.0046 3.43869 -6.35513 4152.47 0.963285 0.426189
854000 0.991599 3.48144 -6.39423 4132.79 0.967874 0.42848
855000 1.00216 3.38377 -6.35818 4155.48 0.962592 0.426294
856000 1.00777 3.40205 -6.3729 4148.33 0.964246 0.427575
857000 0.999324 3.38942 -6.36418 4152.39 0.963321 0.426249
858000 1.00243 3.34726 -6.37028 4153.26 0.963102 0.426839
859000 0.9986 3.42902 -6.38104 4142.26 0.965661 0.428061
860000 1.00371 3.33571 -6.35139 4161.65 0.96116 0.426222
861000 0.995188 3.38284 -6.35749 4155.32 0.962624 0.426097
862000 0.99929 3.38701 -6.36492 4152.06 0.963386 0.426862
863000 1.00129 3.38415 -6.36266 4152.61 0.963255 0.426906
864000 0.997757 3.35926 -6.36297 4155.28 0.962635 0.426674
865000 0.997296 3.33204 -6.36033 4157.88 0.962034 0.426369
866000 1.00383 3.34835 -6.3283 4169.74 0.959297 0.424556
867000 0.997261 3.40364 -6.36137 4152.49 0.963279 0.426549
868000 0.994121 3.36256 -6.33654 4165.24 0.960329 0.425449
869000 0.993524 3.34265 -6.34099 4164.93 0.960405 0.425476
870000 0.997857 3.36306 -6.34833 4160.47 0.961452 0.425559
871000 1.00378 3.31891 -6.33804 4168.77 0.959527 0.425167
872000 0.997741 3.28777 -6.3431 4168.11 0.959669 0.425199
873000 0.991141 3.35098 -6.36213 4155.43 0.9626 0.426762
874000 1.00287 3.248 -6.33499 4174.68 0.958159 0.425012
875000 0.991511 3.34337 -6.34328 4163.82 0.960664 0.425549
876000 1.00201 3.2889 -6.33459 4172.25 0.95872 0.425091
877000 1.00062 3.26736 -6.34008 4171.05 0.958993 0.425066
878000 0.992397 3.26072 -6.36686 4161.14 0.961288 0.426882
879000 0.995298 3.22969 -6.34346 4172.46 0.958669 0.425295
880000 1.00263 3.23862 -6.33317 4176.71 0.957695 0.424305
881000 0.997255 3.27004 -6.34932 4167.28 0.959863 0.425418
882000 1.00034 3.26599 -6.34133 4170.9 0.959035 0.425079
883000 0.995876 3.22183 -6.33643 4175.69 0.957933 0.425313
884000 0.996806 3.20144 -6.32959 4180.48 0.956829 0.424864
885000 1.00109 3.17579 -6.31626 4187.63 0.955198 0.424044
886000 0.994284 3.27274 -6.33604 4171.99 0.958778 0.424861
887000 0.995968 3.19339 -6.35442 4171.12 0.958984 0.425971
888000 0.998421 3.19494 -6.31216 4188.53 0.955011 0.423326
889000 0.999718 3.24098 -6.31482 4184.2 0.955977 0.423641
890000 1.00358 3.1588 -6.28332 4204.18 0.951443 0.422213
891000 0.99954 3.20053 -6.31196 4188.54 0.95499 0.423545
892000 1.00124 3.12427 -6.30984 4195.63 0.953379 0.422826
893000 0.99829 3.09464 -6.32278 4192.25 0.954144 0.423163
894000 0.995986 3.16549 -6.33178 4182.51 0.956374 0.423814
895000 0.998195 3.19036 -6.31053 4189.69 0.954729 0.422867
896000 1.00256 3.15902 -6.29158 4200.07 0.952369 0.422613
897000 0.995998 3.1104 -6.30887 4196.37 0.953215 0.422854
898000 0.997388 3.11031 -6.3102 4196.35 0.953209 0.423357
899000 1.00095 3.10359 -6.30818 4198.11 0.952813 0.423629
900000 1.00397 3.11412 -6.30623 4197.82 0.952884 0.423092
901000 0.998011 3.11077 -6.30988 4195.91 0.953314 0.423068
902000 1.00326 3.03687 -6.3005 4206.73 0.950861 0.422433
903000 0.995532 3.06058 -6.31307 4198.53 0.952719 0.423493
904000 0.992772 3.14813 -6.2911 4200.64 0.952245 0.422261
905000 0.990406 3.07668 -6.29507 4204.38 0.9514 0.422206
906000 0.992508 3.06864 -6.32107 4194.4 0.953667 0.423554
907000 0.997337 3.06166 -6.30017 4204 0.951481 0.422387
908000 0.991452 3.1016 -6.28684 4206.06 0.951016 0.421759
909000 0.995071 3.05353 -6.31278 4198.9 0.95264 0.423255
910000 1.00958 2.98879 -6.28266 4217.71 0.94839 0.421363
911000 1.00026 3.02771 -6.28232 4214.3 0.949151 0.421826
912000 1.00189 3.02136 -6.28947 4212.08 0.949652 0.422267
913000 0.997873 2.98397 -6.29069 4214.22 0.949177 0.421963
914000 0.997276 2.99098 -6.2923 4212.78 0.949495 0.421719
915000 1.00867 2.96702 -6.28048 4220.56 0.947747 0.42122
916000 0.996968 3.03176 -6.2896 4210.52 0.950004 0.422249
917000 1.0034 2.98099 -6.27614 4220.39 0.947782 0.421383
918000 1.00004 2.95172 -6.27945 4221.7 0.947496 0.42157
919000 1.00413 2.93193 -6.27975 4224.09 0.946956 0.421426
920000 1.01129 2.92952 -6.26562 4230.12 0.945606 0.420405
921000 0.994409 2.96389 -6.3055 4209.11 0.950321 0.422497
922000 1.00173 2.90487 -6.25627 4235.19 0.944468 0.419928
923000 0.99734 2.99828 -6.2612 4225.55 0.94663 0.420002
924000 1.00976 2.87066 -6.22631 4252.05 0.940725 0.417586
925000 0.99992 2.92903 -6.26408 4230.22 0.945578 0.419772
926000 1.00032 2.93424 -6.25412 4234.03 0.944728 0.420011
927000 1.00232 2.93446 -6.26209 4231.13 0.94538 0.420681
928000 1.00313 2.85411 -6.24616 4244.41 0.942417 0.419013
929000 0.991308 2.92358 -6.25548 4233.61 0.944822 0.419812
930000 0.994002 2.89592 -6.26479 4231.67 0.945265 0.420483
931000 1.00393 2.89981 -6.24063 4242.54 0.942836 0.418674
932000 0.992768 2.89764 -6.28507 4222.92 0.947214 0.421301
933000 0.998042 2.83595 -6.24374 4246.14 0.942033 0.419246
934000 1.00028 2.85449 -6.29252 4224.56 0.946853 0.421839
935000 0.998462 2.82722 -6.25339 4242.87 0.942759 0.419471
936000 0.996062 2.86168 -6.26068 4236.71 0.944137 0.419711
937000 1.00015 2.84682 -6.24666 4244.13 0.94248 0.418603
938000 0.99098 2.86657 -6.27941 4228.05 0.946071 0.421388
939000 0.996455 2.83458 -6.23765 4248.72 0.941466 0.419066
940000 0.999829 2.80359 -6.26034 4241.43 0.94308 0.420418
941000 0.994185 2.84154 -6.23628 4248.73 0.941465 0.418416
942000 1.00097 2.83997 -6.24891 4244.59 0.942391 0.419525
943000 1.00294 2.79777 -6.25953 4242.76 0.942785 0.419871
944000 1.00909 2.76186 -6.25489 4247.98 0.941627 0.419855
945000 1.00588 2.72931 -6.23958 4257.11 0.93961 0.41878
946000 0.998169 2.77562 -6.24648 4250.17 0.941141 0.419477
947000 0.994746 2.79747 -6.25832 4243.22 0.942684 0.419651
948000 1.0058 2.77238 -6.23668 4255.12 0.940048 0.418491
949000 1.00304 2.72212 -6.24094 4257.13 0.939609 0.418873
950000 0.997745 2.72058 -6.24775 4253.95 0.940317 0.418844
951000 1.00458 2.74626 -6.23583 4257.48 0.939525 0.418498
952000 1.00303 2.75286 -6.19999 4272.56 0.936219 0.415694
953000 1.0065 2.75451 -6.21316 4266.64 0.93751 0.417192
954000 0.999561 2.71663 -6.25022 4253.33 0.940442 0.419247
955000 0.999673 2.68632 -6.23487 4262.87 0.938339 0.418278
956000 1.00229 2.71756 -6.21765 4267.43 0.937359 0.417954
957000 1.00138 2.73877 -6.21193 4267.75 0.937268 0.417267
958000 0.998039 2.71505 -6.23069 4261.5 0.93865 0.417927
959000 1.00861 2.68123 -6.20612 4275.54 0.935563 0.41662
960000 1.00296 2.67419 -6.23469 4263.61 0.938175 0.418293
961000 1.0007 2.64888 -6.19446 4283.6 0.933796 0.415716
962000 0.99561 2.68763 -6.21969 4268.41 0.937119 0.417686
963000 1.00204 2.66604 -6.21235 4274.33 0.935825 0.416925
964000 1.00025 2.66731 -6.21659 4271.49 0.936444 0.41751
965000 0.991562 2.64666 -6.24215 4262.34 0.938459 0.418982
966000 0.997926 2.60957 -6.1899 4289.15 0.932586 0.415406
967000 0.988504 2.6946 -6.24511 4256.08 0.939837 0.418788
968000 0.997565 2.59738 -6.20129 4284.36 0.933629 0.416385
969000 0.98658 2.66394 -6.23928 4261.48 0.938655 0.418425
970000 0.997104 2.58789 -6.21161 4280.58 0.934458 0.417152
971000 1.0097 2.5336 -6.1789 4301.06 0.93001 0.414744
972000 1.00232 2.61304 -6.21775 4276.52 0.935349 0.417255
973000 1.0018 2.60368 -6.16382 4301.46 0.929921 0.413914
974000 0.995584 2.60441 -6.18602 4291.5 0.932101 0.414816
975000 0.992287 2.54964 -6.23174 4275.02 0.935674 0.418522
976000 1.00201 2.536 -6.18828 4295.96 0.931109 0.414957
977000 0.997872 2.52758 -6.15231 4313.06 0.927421 0.412933
978000 0.989101 2.64077 -6.18945 4286.28 0.933211 0.415796
979000 0.997681 2.54996 -6.13255 4320.69 0.925781 0.411668
980000 1.00486 2.52835 -6.06056 4356.37 0.918214 0.406537
981000 1.00642 2.51349 -6.04442 4366.14 0.916145 0.405129
982000 0.978324 2.57484 -5.96032 4400.49 0.909018 0.398324
983000 0.95009 2.61283 -5.70208 4528.59 0.883405 0.377951
984000 0.982771 2.50505 -5.39775 4711.77 0.849006 0.357641
985000 1.00456 2.46931 -5.3153 4767.8 0.838968 0.354098
986000 0.999852 2.50431 -5.30549 4766.17 0.839254 0.354055
987000 0.991838 2.49856 -5.33945 4746.17 0.842794 0.355422
988000 1.00033 2.48969 -5.33738 4750.06 0.842101 0.355082
989000 1.00679 2.43366 -5.29681 4782.3 0.836424 0.353114
990000 0.999074 2.52704 -5.33325 4748.68 0.842344 0.354615
991000 0.998358 2.47555 -5.30587 4769.18 0.838722 0.353485
992000 1.00081 2.44289 -5.32155 4765.6 0.839351 0.353642
993000 1.00292 2.4226 -5.29973 4780.55 0.836726 0.353404
994000 1.00125 2.43169 -5.32067 4766.58 0.839177 0.353455
995000 0.993308 2.44381 -5.32095 4764.59 0.839529 0.354005
996000 1.00306 2.42283 -5.30226 4779.23 0.836966 0.352944
997000 0.998323 2.48011 -5.30688 4769.73 0.838624 0.353728
998000 1.00408 2.36355 -5.29674 4789.39 0.835188 0.353038
999000 0.996622 2.45666 -5.31312 4768.37 0.838872 0.353468
1000000 1.0046 2.36031 -5.30368 4786.82 0.83564 0.352576
1001000 1.0046 2.3866 -5.30357 4783.96 0.836142 0.353344
1002000 1.01365 2.36018 -5.28021 4801.2 0.833133 0.351982
1003000 0.999692 2.40399 -5.30689 4777.95 0.837184 0.352952
1004000 0.997793 2.37286 -5.31293 4779.47 0.836922 0.35337
1005000 0.999982 2.34364 -5.29693 4792.48 0.834646 0.35244
1006000 0.999958 2.39511 -5.29706 4784.86 0.835972 0.352704
1007000 1.0068 2.30196 -5.27809 4808.32 0.831893 0.351509
1008000 0.98794 2.38103 -5.29746 4787.36 0.835541 0.353178
1009000 0.999172 2.33484 -5.30979 4785.6 0.835843 0.353956
1010000 1.00606 2.30186 -5.29407 4799.05 0.833503 0.35267
1011000 1.00535 2.34211 -5.28171 4800.82 0.833194 0.352171
1012000 0.99399 2.32794 -5.29443 4794.57 0.834278 0.352957
1013000 1.00426 2.25477 -5.27515 4816.3 0.830516 0.351849
1014000 0.995416 2.36139 -5.31231 4780.4 0.836767 0.353804
1015000 1.00364 2.23844 -5.26844 4824.65 0.829078 0.351858
1016000 0.99555 2.27551 -5.27929 4810.6 0.8315 0.352354
1017000 0.99436 2.32416 -5.28103 4803.93 0.832659 0.352496
1018000 0.992165 2.27232 -5.27644 4814.74 0.830783 0.352018
1019000 0.997229 2.29658 -5.28915 4802.03 0.83299 0.353312
1020000 1.00044 2.29446 -5.26992 4816.54 0.830472 0.352088
1021000 0.995389 2.22449 -5.27832 4817.45 0.83033 0.352218
1022000 0.989899 2.28473 -5.28528 4806.36 0.832251 0.35273
1023000 0.99779 2.24491 -5.26035 4829.08 0.828324 0.351109
1024000 0.990308 2.27239 -5.28442 4808.26 0.831904 0.352397
1025000 0.998903 2.24102 -5.25434 4832.86 0.827669 0.351354
1026000 0.998069 2.26355 -5.28226 4811.47 0.831367 0.352939
1027000 1.01133 2.13254 -5.23389 4858.97 0.823227 0.349973
1028000 1.00428 2.21602 -5.26715 4828.45 0.828424 0.351715
1029000 1.0018 2.19031 -5.25438 4838.06 0.826785 0.351509
1030000 0.996269 2.21632 -5.25742 4833.58 0.827546 0.351012
1031000 1.00577 2.16203 -5.26517 4834.32 0.82742 0.351448
1032000 0.994717 2.17141 -5.25263 4841.36 0.826214 0.351529
1033000 1.0066 2.12861 -5.24032 4856.01 0.823722 0.350468
1034000 0.996271 2.19551 -5.26733 4829.68 0.828215 0.351354
1035000 1.0024 2.12287 -5.23709 4857.63 0.823458 0.350566
1036000 0.997721 2.18431 -5.25898 4836.84 0.82699 0.351084
1037000 0.998332 2.14263 -5.22349 4865.72 0.82208 0.34993
1038000 1.00338 2.18908 -5.25466 4837.35 0.826902 0.351001
1039000 1.0041 2.07649 -5.22282 4874.37 0.820632 0.349969
1040000 1.00363 2.09798 -5.24432 4856.83 0.823585 0.350168
1041000 0.991203 2.11758 -5.2388 4856.43 0.823656 0.350266
1042000 0.995347 2.09692 -5.22394 4868.83 0.821553 0.349378
1043000 0.998256 2.10596 -5.23005 4863.7 0.822423 0.3499
1044000 1.00476 2.09637 -5.22562 4869.34 0.821473 0.350149
1045000 1.00881 2.09589 -5.2289 4868.29 0.821647 0.35035
1046000 0.998114 2.07199 -5.24167 4861.73 0.822753 0.35016
1047000 1.00311 2.04409 -5.20603 4890.32 0.817948 0.34906
1048000 1.00366 2.08646 -5.25069 4854.09 0.824061 0.351493
1049000 1.00271 2.03098 -5.20763 4891.73 0.817713 0.349206
1050000 0.996656 2.07927 -5.21261 4878.31 0.819958 0.348855
1051000 1.00643 2.00817 -5.18513 4908.38 0.814942 0.348062
1052000 0.997261 2.05595 -5.2279 4872.06 0.821012 0.349673
1053000 0.997947 2.03916 -5.20513 4888.96 0.81817 0.349096
1054000 1.00184 2.00898 -5.19121 4902.66 0.815886 0.348188
1055000 0.99791 2.00264 -5.22589 4879.76 0.819719 0.349517
1056000 0.997595 2.01733 -5.2068 4890.88 0.817851 0.349109
1057000 0.999661 2.00124 -5.19617 4900.21 0.8163 0.348454
1058000 0.993025 2.0153 -5.22962 4876.37 0.820304 0.34993
1059000 1.00244 1.95985 -5.1985 4903.52 0.81575 0.348847
1060000 1.00623 1.9878 -5.19158 4905.52 0.815425 0.348217
1061000 0.997998 1.98098 -5.19575 4902.56 0.815921 0.348446
1062000 0.99136 1.98103 -5.20484 4897.85 0.81669 0.349167
1063000 1.00661 1.94025 -5.17103 4926.15 0.811997 0.348295
1064000 1.0031 1.98615 -5.21361 4893.55 0.817404 0.349601
1065000 1.00533 1.92112 -5.17746 4924.79 0.812224 0.348332
1066000 0.993055 2.00175 -5.22168 4884.1 0.818993 0.350086
1067000 1.00325 1.87802 -5.16979 4934.59 0.810611 0.347592
1068000 0.995269 1.927 -5.20605 4903.6 0.815732 0.349296
1069000 0.99272 1.93345 -5.18396 4916.76 0.813548 0.347761
1070000 0.999299 1.90574 -5.17127 4930.77 0.811234 0.347336
1071000 1.00065 1.91714 -5.19659 4911.39 0.814434 0.349023
1072000 1.00875 1.87509 -5.17154 4935.03 0.810534 0.347354
1073000 1.00082 1.87716 -5.16594 4938.41 0.809979 0.346653
1074000 0.993455 1.90529 -5.18065 4923.53 0.812432 0.347761
1075000 0.9976 1.86131 -5.15293 4947.9 0.808426 0.347239
1076000 0.996635 1.88023 -5.20148 4911.96 0.814343 0.348621
1077000 1.00748 1.83297 -5.15394 4951.55 0.807831 0.346951
1078000 1.00068 1.85935 -5.15877 4945.3 0.808858 0.34726
1079000 0.994479 1.85513 -5.18329 4929.61 0.811431 0.347661
1080000 1.00926 1.81701 -5.13346 4969.81 0.80487 0.34563
1081000 0.999688 1.86889 -5.14549 4953.78 0.807473 0.34662
1082000 1.00426 1.78514 -5.15501 4957.54 0.806853 0.346975
1083000 0.997434 1.86767 -5.15191 4947.77 0.808458 0.346956
1084000 1.00758 1.79205 -5.14387 4965.62 0.805542 0.346654
1085000 0.990692 1.85809 -5.16688 4938.38 0.809983 0.347636
1086000 1.00298 1.75301 -5.13862 4975.46 0.80395 0.346233
1087000 0.993948 1.81134 -5.16116 4950.22 0.808056 0.346998
1088000 0.999315 1.73342 -5.15546 4964.23 0.805765 0.347683
1089000 0.999728 1.77792 -5.16496 4951.34 0.807875 0.347366
1090000 0.995302 1.7913 -5.1565 4956.14 0.807081 0.347172
1091000 1.00274 1.77846 -5.13136 4974.27 0.804139 0.346179
1092000 1.00588 1.72568 -5.12995 4984.68 0.802463 0.34616
1093000 0.996668 1.72784 -5.15802 4963.53 0.805881 0.346683
1094000 1.00018 1.73848 -5.13538 4978.5 0.803462 0.345973
1095000 1.0033 1.76789 -5.12974 4978.26 0.803495 0.346137
1096000 0.999318 1.71378 -5.10755 5000.74 0.799886 0.344766
1097000 1.00506 1.74803 -5.10695 4996.65 0.800538 0.345298
1098000 0.999494 1.71182 -5.10054 5004.84 0.799232 0.344393
1099000 0.99919 1.71376 -5.11646 4991.5 0.801365 0.346131
1100000 0.995321 1.72744 -5.12673 4984.92 0.802428 0.346288
1101000 1.00137 1.67982 -5.09171 5017.84 0.797184 0.343912
1102000 1.00465 1.70854 -5.10924 5001.01 0.799841 0.344666
1103000 0.996612 1.62994 -5.10654 5015.13 0.797594 0.3451
1104000 0.996154 1.71806 -5.13342 4983.16 0.802713 0.345972
1105000 1.00483 1.68279 -5.09749 5012.09 0.798082 0.344467
1106000 1.00596 1.61539 -5.10433 5017.51 0.797236 0.344629
1107000 0.990679 1.67643 -5.11291 5002.56 0.799597 0.344666
1108000 1.0057 1.65627 -5.0585 5044.36 0.792967 0.342805
1109000 1.00159 1.65507 -5.11695 5004.09 0.799359 0.345901
1110000 0.995803 1.63025 -5.09714 5019.61 0.796877 0.34468
1111000 1.00216 1.61461 -5.09569 5024.51 0.796098 0.344057
1112000 1.00085 1.57383 -5.08878 5033.92 0.794613 0.344651
1113000 0.997164 1.65165 -5.10069 5012.85 0.797953 0.344873
1114000 1.00207 1.59818 -5.08495 5033.88 0.794617 0.344064
1115000 1.00263 1.59302 -5.09971 5024.37 0.796121 0.344765
1116000 1.00491 1.56699 -5.06722 5049.49 0.792162 0.343452
1117000 1.00356 1.5956 -5.06707 5047.05 0.792543 0.343245
1118000 0.991923 1.59645 -5.06576 5046.75 0.792603 0.343468
1119000 0.999136 1.54897 -5.08032 5043.67 0.793073 0.344253
1120000 1.00431 1.55081 -5.05971 5058.23 0.790798 0.342942
1121000 1.00295 1.57216 -5.04679 5064.83 0.789762 0.342807
1122000 1.00749 1.53379 -5.07378 5052.84 0.791636 0.343459
1123000 0.997936 1.53816 -5.0839 5044.28 0.792979 0.343771
1124000 1.00176 1.49117 -5.04887 5075.33 0.788133 0.34264
1125000 0.990364 1.54008 -5.06751 5053.38 0.791571 0.342991
1126000 0.992008 1.52901 -5.05836 5062.71 0.790134 0.343256
1127000 0.994555 1.54412 -5.02606 5082.44 0.787029 0.34253
1128000 0.992318 1.52766 -5.06771 5054.63 0.791354 0.34279
1129000 1.00027 1.51465 -5.03833 5080.16 0.787388 0.341795
1130000 0.997821 1.48628 -5.05653 5068.62 0.789184 0.342871
1131000 0.990747 1.49019 -5.06157 5063.57 0.789977 0.343447
1132000 0.999369 1.47506 -5.02914 5090.22 0.78583 0.342394
1133000 0.990996 1.52254 -5.05598 5062 0.790206 0.342636
1134000 0.998657 1.45489 -5.03913 5087.17 0.786296 0.342888
1135000 0.998268 1.44136 -5.03759 5091.46 0.785637 0.342445
1136000 1.00247 1.47724 -5.04538 5077.79 0.787746 0.342992
1137000 1.00284 1.41394 -5.01741 5110.01 0.782782 0.341314
1138000 1.00051 1.48079 -5.01959 5098.28 0.78458 0.341276
1139000 1.00908 1.36387 -4.97832 5148.37 0.776953 0.34011
1140000 0.99709 1.41695 -5.03366 5098.46 0.784551 0.342442
1141000 0.993144 1.42313 -5.01429 5112.62 0.782383 0.341639
1142000 1.00641 1.40783 -5.02531 5104.94 0.783555 0.342122
1143000 1.00496 1.37884 -5.00152 5128.87 0.779902 0.340512
1144000 1.00166 1.38652 -5.02781 5106.75 0.783286 0.342229
1145000 0.995692 1.38555 -5.02479 5108.5 0.783014 0.341786
1146000 1.00279 1.29561 -4.98869 5152.13 0.776382 0.340583
1147000 0.994734 1.45037 -5.03298 5092.04 0.785549 0.34217
1148000 1.00889 1.30391 -4.99057 5147.21 0.777122 0.340392
1149000 0.990352 1.38623 -5.01864 5111.46 0.782567 0.342162
1150000 1.00277 1.33048 -4.99605 5138.32 0.778477 0.340263
1151000 1.00947 1.322 -4.95168 5175.51 0.772878 0.339285
1152000 0.999892 1.38471 -4.99795 5129.4 0.779819 0.341238
1153000 1.00762 1.25371 -4.94465 5190.74 0.770618 0.339042
1154000 0.998864 1.392 -4.98588 5137.35 0.778613 0.340045
1155000 1.00007 1.29803 -4.96562 5168.11 0.773979 0.340054
1156000 0.99494 1.3423 -4.97742 5150.75 0.776586 0.340508
1157000 1.00336 1.30851 -4.96325 5168.6 0.773905 0.339767
1158000 1.00321 1.27024 -4.95631 5178.61 0.772412 0.338864
1159000 0.997392 1.31388 -4.97501 5156.35 0.775743 0.340038
1160000 0.997727 1.30042 -4.95966 5173.31 0.773201 0.339183
1161000 1.00022 1.24078 -4.9425 5192.44 0.770354 0.339233
1162000 0.996301 1.31654 -4.9862 5149.02 0.776848 0.340734
1163000 0.999685 1.24023 -4.93778 5197.03 0.769676 0.338296
1164000 0.999672 1.27469 -4.9641 5172.83 0.773272 0.340073
1165000 1.01057 1.25777 -4.931 5203.94 0.768658 0.338134
1166000 1.00211 1.21742 -4.93109 5209.72 0.767835 0.338354
1167000 0.997857 1.24526 -4.94972 5188.51 0.77094 0.339124
1168000 1.00154 1.19882 -4.9529 5193.38 0.77022 0.339054
1169000 0.993168 1.22103 -4.93612 5201.91 0.768952 0.338286
1170000 1.00095 1.17299 -4.91191 5229.46 0.764899 0.338327
1171000 0.99858 1.23344 -4.9474 5190.92 0.770578 0.33926
1172000 1.00016 1.21404 -4.92833 5212.45 0.767396 0.338795
1173000 0.994621 1.20672 -4.91125 5224.8 0.765582 0.337182
1174000 0.995207 1.20181 -4.92785 5213.62 0.767234 0.338046
1175000 1.00319 1.19332 -4.90641 5233.13 0.764389 0.337202
1176000 1.00856 1.13591 -4.88059 5265.87 0.759618 0.336687
1177000 0.994477 1.21949 -4.92777 5208.41 0.76799 0.337262
1178000 1.00237 1.14474 -4.87869 5264.37 0.759833 0.336799
1179000 1.00807 1.13864 -4.89287 5254.18 0.761302 0.336825
1180000 0.999784 1.15986 -4.90783 5235.59 0.764003 0.337635
1181000 1.00665 1.13061 -4.88116 5260.82 0.76034 0.337111
1182000 1.00365 1.1287 -4.8734 5271.05 0.758864 0.335816
1183000 0.994093 1.14395 -4.89778 5246.44 0.762425 0.33734
1184000 0.994483 1.13446 -4.89048 5255.53 0.761116 0.336791
1185000 0.991879 1.0862 -4.86272 5283.26 0.757109 0.336237
1186000 0.994258 1.15783 -4.90079 5241.8 0.763103 0.337561
1187000 0.999049 1.06369 -4.8753 5277.8 0.757893 0.3358
1188000 0.994684 1.15588 -4.88183 5259.56 0.760531 0.336472
1189000 0.996512 1.03948 -4.81812 5331.47 0.750267 0.334081
1190000 0.998918 1.12218 -4.89658 5253.39 0.761419 0.337031
1191000 0.997333 1.06447 -4.85144 5299.85 0.754744 0.335098
1192000 0.998403 1.05849 -4.86329 5287.12 0.756561 0.336264
1193000 0.998625 1.04858 -4.85001 5300.13 0.754726 0.335328
1194000 0.999185 1.02538 -4.82799 5324.55 0.751255 0.33442
1195000 1.00069 1.05141 -4.86535 5289.39 0.756243 0.335942
1196000 1.00079 1.00829 -4.83436 5321.11 0.751723 0.335137
1197000 0.992015 1.06619 -4.86381 5284.19 0.75698 0.33625
1198000 0.998783 0.996239 -4.80549 5350.07 0.747667 0.333343
1199000 1.01193 0.999715 -4.77972 5375.17 0.744167 0.332411
1200000 1.00022 1.0613 -4.86271 5290.13 0.756133 0.336134
