# Time-averaged data for fix observables
# TimeStep v_temperature v_pressure v_potential v_volume v_rho c_Q6
815000 0.99194 3.7888 -6.4021 4108.5 0.973607 0.477013
816000 0.997377 3.74019 -6.40568 4111.41 0.972905 0.476946
817000 1.00384 3.71122 -6.39432 4118.17 0.971306 0.476519
818000 0.993641 3.6423 -6.41942 4112.73 0.972606 0.47863
819000 1.00173 3.67078 -6.40321 4117.44 0.971482 0.476337
820000 1.00657 3.6569 -6.39803 4121.13 0.970618 0.475475
821000 0.991959 3.66388 -6.42397 4109.39 0.973383 0.479375
822000 1.005 3.64271 -6.38135 4128.28 0.968929 0.47413
823000 0.995845 3.68904 -6.40572 4115.23 0.972001 0.47716
824000 0.996039 3.65581 -6.39515 4122.05 0.970392 0.475719
825000 0.994924 3.63116 -6.40338 4119.96 0.970898 0.477412
826000 1.00959 3.60082 -6.37968 4132.17 0.968017 0.474271
827000 1.0023 3.61401 -6.42296 4114.5 0.972172 0.478559
828000 1.00907 3.587 -6.3913 4128.57 0.968861 0.474717
829000 0.997866 3.61409 -6.39378 4125.28 0.96964 0.476233
830000 0.995518 3.6164 -6.37938 4130.57 0.968391 0.473547
831000 1.00258 3.62426 -6.37825 4130.96 0.968306 0.474162
832000 0.994591 3.5705 -6.42204 4116.98 0.971586 0.478486
833000 1.0087 3.5238 -6.37144 4141.05 0.965941 0.473298
834000 0.99502 3.63036 -6.38953 4125.81 0.969507 0.474969
835000 1.00804 3.50856 -6.35888 4146.9 0.964585 0.472155
836000 1.00294 3.57648 -6.40197 4125.05 0.969692 0.476138
837000 0.997962 3.5572 -6.39696 4127.89 0.969021 0.475683
838000 0.995337 3.5523 -6.38796 4131.6 0.968154 0.474864
839000 0.997557 3.55928 -6.40627 4124.53 0.969815 0.476678
840000 1.00049 3.51113 -6.36307 4144.68 0.965098 0.472196
841000 1.00345 3.5134 -6.38046 4137.91 0.966676 0.473483
842000 0.990194 3.52804 -6.4034 4127.06 0.969225 0.476356
843000 0.999591 3.51436 -6.37678 4139.05 0.966407 0.474191
844000 0.997872 3.55004 -6.377 4136.21 0.967073 0.472851
845000 1.00841 3.45357 -6.35315 4153.94 0.962945 0.471283
846000 0.989647 3.51698 -6.38191 4136.32 0.967046 0.47429
847000 1.00304 3.45571 -6.37465 4144.62 0.965122 0.474267
848000 1.00693 3.48153 -6.35888 4149.08 0.964076 0.47096
849000 0.988497 3.50622 -6.38998 4133.52 0.9677 0.475816
850000 1.00667 3.42969 -6.34743 4157.47 0.96213 0.469661
851000 1.00229 3.45969 -6.3675 4147.5 0.964446 0.471376
852000 1.00088 3.44731 -6.36053 4150.47 0.963746 0.47155
853000 1.00039 3.46207 -6.36919 4146.2 0.96474 0.472564
854000 0.996108 3.47726 -6.37641 4141.81 0.965783 0.473586
855000 0.999453 3.36208 -6.38146 4148.75 0.964151 0.474385
856000 0.995999 3.39747 -6.37909 4147.16 0.964516 0.47312
857000 1.00228 3.35715 -6.3547 4160.01 0.961539 0.471154
858000 0.994406 3.43877 -6.37814 4143.66 0.96534 0.473471
859000 1.00279 3.40298 -6.38484 4144.87 0.965052 0.473839
860000 1.00478 3.37048 -6.35522 4159.02 0.961772 0.471531
861000 1.00036 3.4059 -6.34757 4159.15 0.961738 0.470221
862000 1.0036 3.331 -6.34077 4167.61 0.95979 0.468518
863000 0.996201 3.41436 -6.34048 4160.75 0.961371 0.469968
864000 0.99339 3.36464 -6.37236 4152.1 0.963376 0.472837
865000 1.00125 3.30482 -6.37313 4156.19 0.962423 0.47295
866000 1.00467 3.32944 -6.35091 4163.09 0.960828 0.470573
867000 1.00338 3.35709 -6.35696 4159.34 0.961694 0.471103
868000 0.997522 3.28662 -6.36871 4159.41 0.961684 0.472257
869000 0.997016 3.32314 -6.34871 4164.53 0.9605 0.469943
870000 0.989366 3.30407 -6.38003 4152.73 0.96323 0.473456
871000 0.998103 3.2795 -6.37781 4156.17 0.962442 0.472677
872000 1.00057 3.3556 -6.35732 4158.76 0.961829 0.470849
873000 1.00662 3.23953 -6.33715 4176.02 0.957857 0.469322
874000 0.998101 3.30138 -6.3288 4174.29 0.958251 0.46819
875000 0.997005 3.25884 -6.35203 4168.28 0.959638 0.470626
876000 1.00118 3.28027 -6.34551 4169.55 0.95934 0.470206
877000 1.00768 3.27977 -6.31555 4182.45 0.956386 0.466267
878000 1.00495 3.23772 -6.35195 4169.82 0.959275 0.469967
879000 0.987756 3.32 -6.3501 4163.76 0.960683 0.471024
880000 0.995735 3.20005 -6.34563 4174.97 0.958093 0.469276
881000 0.999996 3.20272 -6.33269 4180.34 0.956867 0.468311
882000 1.00542 3.26542 -6.32527 4178.77 0.957226 0.468534
883000 0.998057 3.25744 -6.34489 4171.16 0.958966 0.469347
884000 1.00215 3.18391 -6.31919 4187.41 0.955245 0.466909
885000 0.988652 3.23195 -6.34349 4172.78 0.958595 0.468919
886000 1.00217 3.19491 -6.34007 4178.22 0.957356 0.468974
887000 1.00251 3.14772 -6.35228 4176.67 0.957703 0.4706
888000 0.991177 3.18903 -6.34205 4177.44 0.957544 0.468783
889000 1.00681 3.1715 -6.32902 4184.84 0.955832 0.46854
890000 1.00368 3.10407 -6.31191 4196.62 0.953154 0.465121
891000 0.993771 3.21509 -6.35357 4170.5 0.959121 0.470095
892000 1.00626 3.15237 -6.31579 4191.27 0.954367 0.466971
893000 0.993008 3.14642 -6.33782 4181.68 0.956567 0.468831
894000 0.988535 3.1728 -6.33245 4181.9 0.956513 0.468618
895000 1.00821 3.10491 -6.32853 4190.26 0.954597 0.468133
896000 1.00177 3.15612 -6.30751 4195.02 0.953516 0.465847
897000 0.992761 3.15697 -6.33165 4183.75 0.956109 0.467344
898000 0.99395 3.07853 -6.32871 4190.71 0.954497 0.46737
899000 1.00264 3.07777 -6.31582 4197.31 0.952995 0.466197
900000 1.00617 3.11523 -6.28824 4205.79 0.951076 0.462858
901000 0.995982 3.15689 -6.31433 4191.17 0.954389 0.465931
902000 1.00988 3.01064 -6.28836 4214.07 0.949203 0.462699
903000 0.995686 3.06052 -6.3334 4191.06 0.954415 0.468178
904000 0.997338 3.08504 -6.3135 4197.03 0.953074 0.466437
905000 1.00219 3.07669 -6.32519 4192.89 0.953997 0.467154
906000 1.00283 3.02856 -6.31123 4202.64 0.951784 0.466522
907000 1.00085 3.05132 -6.30926 4201.54 0.952043 0.466362
908000 1.01158 3.01716 -6.28627 4214.95 0.949014 0.463079
909000 1.00394 3.01573 -6.30748 4205.35 0.951173 0.465179
910000 0.994064 3.04071 -6.32184 4196.97 0.953084 0.466747
911000 0.998468 3.01491 -6.29153 4211.76 0.949723 0.463317
912000 0.996798 3.0099 -6.30649 4205.88 0.951056 0.464309
913000 0.997378 3.02067 -6.28244 4215.09 0.948974 0.462897
914000 0.999443 2.99879 -6.2965 4211.42 0.9498 0.464257
915000 0.993021 2.99742 -6.3009 4208.96 0.950363 0.464171
916000 0.995389 3.05198 -6.30076 4205.16 0.951234 0.465143
917000 0.996716 3.01348 -6.29618 4209.83 0.950159 0.464554
918000 1.00641 2.90768 -6.28573 4222.92 0.947214 0.462152
919000 1.00181 2.94543 -6.28596 4220.06 0.947859 0.461657
920000 1.00022 2.9473 -6.28224 4221.18 0.947606 0.461993
921000 0.998589 3.02006 -6.28808 4213.52 0.949328 0.463213
922000 0.999125 2.95252 -6.2756 4223.66 0.947049 0.462671
923000 0.993791 2.96056 -6.27791 4221.43 0.94755 0.462376
924000 0.999304 2.9165 -6.28284 4223.4 0.947107 0.462513
925000 1.00718 2.90678 -6.2492 4238.73 0.943704 0.458397
926000 0.9997 2.93325 -6.29435 4217.08 0.948531 0.463338
927000 1.00696 2.90667 -6.2663 4231.53 0.945286 0.460685
928000 0.992988 2.94342 -6.27081 4226.23 0.946477 0.461538
929000 0.992352 2.89603 -6.28086 4225.57 0.946622 0.461912
930000 1.00666 2.87139 -6.2576 4238.16 0.943808 0.460897
931000 1.00485 2.89235 -6.27347 4229.51 0.945739 0.460954
932000 1.00459 2.85142 -6.26081 4238.54 0.943731 0.460289
933000 0.995672 2.8482 -6.27484 4231.94 0.945203 0.461581
934000 1.0012 2.86801 -6.25484 4238.78 0.94367 0.459065
935000 1.00216 2.87654 -6.24518 4242.75 0.942793 0.458615
936000 1.00321 2.87116 -6.24776 4242.07 0.942937 0.458398
937000 1.01526 2.78339 -6.19477 4272.97 0.936123 0.451966
938000 1.00227 2.802 -6.25241 4245.6 0.942155 0.458035
939000 0.997099 2.82872 -6.22563 4255.91 0.939888 0.454787
940000 1.0077 2.8243 -6.22168 4257.9 0.939438 0.455478
941000 0.994728 2.85069 -6.25676 4240.01 0.943395 0.457963
942000 1.00703 2.74733 -6.2049 4271.2 0.936507 0.453531
943000 1.00319 2.79848 -6.25722 4243.41 0.942641 0.459251
944000 1.0028 2.79363 -6.23831 4252.57 0.940616 0.457598
945000 1.00014 2.79996 -6.23863 4251.83 0.940785 0.458039
946000 0.997306 2.77742 -6.22824 4257.55 0.939514 0.45663
947000 0.996826 2.82463 -6.25194 4244.18 0.942472 0.458069
948000 1.00609 2.7124 -6.2197 4267.14 0.937401 0.455745
949000 0.994081 2.80357 -6.25851 4242.63 0.942817 0.459664
950000 0.997811 2.73594 -6.21612 4266.22 0.937602 0.455671
951000 0.993964 2.78734 -6.26354 4241.4 0.943086 0.460584
952000 1.00248 2.73491 -6.22087 4265.27 0.937811 0.45482
953000 0.995432 2.74251 -6.24216 4254.98 0.940096 0.457336
954000 0.990686 2.73204 -6.24864 4251.97 0.940744 0.458359
955000 1.00317 2.68105 -6.20135 4278.28 0.934958 0.453167
956000 1.00259 2.70925 -6.23984 4258.74 0.939251 0.457938
957000 0.999601 2.68869 -6.22935 4264.91 0.937898 0.456225
958000 0.996411 2.68937 -6.21924 4268.55 0.937109 0.455151
959000 1.00135 2.72619 -6.22156 4265.25 0.937815 0.455083
960000 1.00277 2.65488 -6.22031 4271.47 0.936447 0.455609
961000 0.993031 2.68467 -6.21866 4268.88 0.937017 0.454161
962000 0.990386 2.67615 -6.23664 4261.86 0.938573 0.456277
963000 0.996181 2.65561 -6.21246 4273.96 0.935905 0.454968
964000 1.00185 2.66289 -6.18166 4288.41 0.932777 0.451663
965000 1.01096 2.63246 -6.17855 4292.72 0.931814 0.450738
966000 0.998127 2.67677 -6.21724 4270.92 0.936566 0.454601
967000 1.00525 2.64149 -6.18772 4287.58 0.932929 0.451804
968000 0.997948 2.59495 -6.19947 4285.78 0.933331 0.452241
969000 0.993895 2.63118 -6.19644 4283.76 0.933761 0.452259
970000 0.996323 2.58781 -6.17773 4295.96 0.931112 0.450486
971000 0.990091 2.66591 -6.23582 4262.78 0.938358 0.456687
972000 1.0059 2.59861 -6.1775 4295.69 0.931173 0.450562
973000 0.996355 2.59635 -6.17894 4294.48 0.931449 0.449615
974000 0.998603 2.56545 -6.19764 4288.56 0.932716 0.452904
975000 1.00531 2.5328 -6.18848 4295.95 0.93111 0.451193
976000 0.997047 2.61629 -6.20626 4280.49 0.934478 0.452803
977000 1.00307 2.50623 -6.15097 4315.38 0.926928 0.44662
978000 1.00712 2.55609 -6.18048 4298.62 0.930533 0.45025
979000 1.00416 2.52823 -6.12593 4324.97 0.924862 0.444062
980000 0.998783 2.58517 -6.18637 4292.31 0.931902 0.451116
981000 1.00897 2.48431 -6.14467 4320.13 0.92592 0.446947
982000 1.00038 2.52417 -6.08337 4345.28 0.920545 0.438699
983000 1.00824 2.53541 -6.11245 4331.41 0.923488 0.441566
984000 1.00472 2.52984 -6.14856 4314.61 0.927091 0.446312
985000 0.992168 2.51549 -6.1397 4319.13 0.926116 0.443835
986000 0.998499 2.4715 -6.05033 4364.99 0.916384 0.433338
987000 0.991268 2.504 -6.00306 4385.22 0.91216 0.426432
988000 0.984169 2.51561 -5.88233 4444.94 0.899928 0.410576
989000 0.939996 2.55389 -5.56421 4608.82 0.868002 0.37154
990000 1.00022 2.43598 -5.3249 4762.82 0.839864 0.354102
991000 0.998112 2.47591 -5.3288 4757.3 0.840823 0.354349
992000 0.996267 2.47468 -5.3138 4765.72 0.839332 0.353519
993000 0.993512 2.46206 -5.33008 4757.33 0.840811 0.354454
994000 0.998577 2.43364 -5.31782 4770.04 0.83857 0.353717
995000 0.998695 2.44734 -5.32126 4764.54 0.839539 0.354527
996000 1.00541 2.40459 -5.30993 4778.42 0.837099 0.353449
997000 0.996958 2.43071 -5.31907 4767.96 0.838935 0.354213
998000 1.00144 2.42285 -5.29602 4783.23 0.836259 0.353078
999000 1.00634 2.43081 -5.29698 4782.56 0.836374 0.352674
1000000 1.00243 2.38828 -5.29603 4788.54 0.83535 0.353181
1001000 1.00074 2.34239 -5.29567 4792.87 0.834573 0.353446
1002000 0.993399 2.40985 -5.31512 4772.68 0.838109 0.354168
1003000 1.00753 2.36853 -5.28382 4798.88 0.833537 0.353168
1004000 0.997533 2.36068 -5.30554 4785.62 0.835851 0.353413
1005000 0.991 2.39328 -5.31324 4775.91 0.837544 0.353659
1006000 1.00905 2.31873 -5.27446 4809.29 0.831724 0.35206
1007000 0.994474 2.39122 -5.3151 4774.75 0.837745 0.354696
1008000 1.00454 2.34426 -5.28287 4801.08 0.833148 0.352069
1009000 1.01217 2.3145 -5.28157 4807.59 0.832023 0.352489
1010000 0.997077 2.33339 -5.27579 4805.28 0.832421 0.352344
1011000 0.998354 2.31297 -5.28868 4800.78 0.833199 0.352713
1012000 0.991679 2.32204 -5.29216 4797.78 0.833722 0.35312
1013000 0.992906 2.33236 -5.29681 4791.8 0.834766 0.352522
1014000 1.00125 2.31244 -5.27532 4811.19 0.831397 0.352282
1015000 1.00558 2.28898 -5.26879 4817.52 0.830308 0.351231
1016000 0.997898 2.30129 -5.29239 4800.68 0.833215 0.352933
1017000 1.00193 2.25952 -5.26078 4824.65 0.82908 0.351888
1018000 1.00656 2.25825 -5.27208 4820.39 0.829815 0.352607
1019000 1.00286 2.27845 -5.27379 4815.25 0.830696 0.351686
1020000 0.999433 2.27219 -5.27834 4812.77 0.831126 0.352679
1021000 0.995626 2.26936 -5.29445 4803.61 0.832709 0.352597
1022000 0.99758 2.22787 -5.26755 4823.59 0.82926 0.351598
1023000 0.997148 2.2339 -5.28577 4812.74 0.83113 0.352157
1024000 1.00244 2.25244 -5.26963 4821.41 0.829651 0.351791
1025000 1.00224 2.22172 -5.2504 4836.67 0.827023 0.35074
1026000 0.989176 2.25623 -5.29454 4806.41 0.832227 0.35233
1027000 0.99999 2.17635 -5.25733 4840.8 0.826316 0.351248
1028000 0.997412 2.21386 -5.27634 4822.03 0.829529 0.352522
1029000 0.999453 2.177 -5.24939 4841.32 0.826223 0.350728
1030000 0.993061 2.21571 -5.2649 4826.51 0.82876 0.351495
1031000 0.999822 2.16496 -5.26329 4836.84 0.826987 0.351968
1032000 1.00054 2.16015 -5.25405 4841.81 0.82615 0.350637
1033000 1.00095 2.19322 -5.24267 4847.36 0.825194 0.350728
1034000 1.00426 2.15562 -5.25691 4841.7 0.826161 0.351247
1035000 0.995627 2.15411 -5.24331 4850.84 0.824606 0.351252
1036000 0.996632 2.1507 -5.2448 4848.06 0.825112 0.350707
1037000 1.0043 2.17481 -5.22878 4857.47 0.823486 0.349944
1038000 1.00378 2.11142 -5.23086 4864.03 0.822365 0.350003
1039000 1.00094 2.12841 -5.26576 4839.11 0.826602 0.350931
1040000 1.00286 2.07331 -5.23793 4864.77 0.822241 0.350262
1041000 0.994389 2.13431 -5.25444 4842.89 0.825956 0.350973
1042000 0.994959 2.08125 -5.22626 4868.24 0.821654 0.349915
1043000 0.997137 2.09547 -5.23911 4861.84 0.822747 0.350164
1044000 1.00206 2.11123 -5.23707 4860.36 0.822986 0.351103
1045000 1.00483 2.09597 -5.2141 4876.26 0.820302 0.34984
1046000 1.00018 2.09162 -5.20742 4882.07 0.819334 0.349015
1047000 0.997724 2.08499 -5.22672 4869.99 0.821358 0.349987
1048000 0.994598 2.07965 -5.24446 4859.1 0.8232 0.350911
1049000 0.997564 2.04405 -5.20654 4887.04 0.818495 0.348746
1050000 1.00117 2.04457 -5.23107 4870.76 0.821239 0.3502
1051000 0.992493 2.05599 -5.21574 4880.05 0.819665 0.349568
1052000 0.999412 2.05226 -5.20638 4888.25 0.818292 0.348613
1053000 1.0101 2.01174 -5.19845 4898.84 0.816525 0.348144
1054000 1.00028 2.06007 -5.2212 4876.57 0.82025 0.349736
1055000 1.01095 1.97177 -5.18002 4916.14 0.813647 0.348099
1056000 0.994038 2.05044 -5.20776 4885.3 0.818791 0.349269
1057000 1.00294 2.02043 -5.19138 4902.05 0.815994 0.348939
1058000 1.00195 1.98039 -5.20216 4898.31 0.816623 0.348223
1059000 0.993696 2.00884 -5.19531 4899.3 0.816452 0.348625
1060000 1.00474 1.97945 -5.16576 4925.24 0.812149 0.346892
1061000 1.00517 1.99535 -5.19317 4903.81 0.815694 0.348592
1062000 1.0002 1.97053 -5.20965 4898.11 0.816643 0.349244
1063000 0.999521 1.98661 -5.18169 4912.34 0.814278 0.34737
1064000 0.998338 1.95439 -5.19063 4908.23 0.814965 0.348396
1065000 0.999585 1.94059 -5.18383 4915.36 0.813777 0.347963
1066000 0.992663 1.93843 -5.18468 4915.8 0.813704 0.348183
1067000 0.998637 1.9511 -5.18492 4914.58 0.813909 0.348059
1068000 0.995319 1.91546 -5.18989 4915.49 0.813757 0.348385
1069000 0.997501 1.97697 -5.18216 4912.51 0.814255 0.34799
1070000 0.998119 1.87913 -5.1774 4929.93 0.811377 0.347792
1071000 1.00103 1.91248 -5.20511 4906.18 0.815307 0.34924
1072000 1.01151 1.85973 -5.14804 4953.97 0.807434 0.346533
1073000 0.995599 1.89744 -5.17917 4924.19 0.812327 0.34806
1074000 0.99647 1.88192 -5.17942 4927.38 0.811795 0.348264
1075000 1.00253 1.89719 -5.1646 4936.53 0.810288 0.348012
1076000 1.00484 1.88517 -5.13937 4955.22 0.807236 0.346145
1077000 0.9984 1.88775 -5.17353 4930.59 0.811264 0.347524
1078000 0.996228 1.84147 -5.16191 4944.54 0.808974 0.346683
1079000 0.99184 1.88057 -5.16832 4933.45 0.810795 0.347129
1080000 1.00105 1.79664 -5.16675 4946.88 0.80859 0.347183
1081000 0.991864 1.91346 -5.17514 4924.81 0.812222 0.347691
1082000 1.0139 1.7585 -5.12816 4981.77 0.802928 0.346153
1083000 0.999832 1.84578 -5.17316 4936.21 0.810351 0.347642
1084000 0.995411 1.80494 -5.13641 4967.48 0.805244 0.346826
1085000 1.00378 1.82131 -5.1602 4948.11 0.808394 0.346859
1086000 1.00242 1.76254 -5.15468 4961.66 0.806182 0.346688
1087000 0.997954 1.81778 -5.17256 4939.94 0.809737 0.347508
1088000 0.996204 1.74284 -5.15026 4966.21 0.805448 0.346977
1089000 1.00369 1.77555 -5.13009 4976.99 0.803703 0.346329
1090000 0.993795 1.80315 -5.15192 4958.2 0.806747 0.34644
1091000 0.997011 1.79694 -5.14261 4963.73 0.805848 0.346573
1092000 0.996466 1.7636 -5.1275 4977.68 0.803588 0.346174
1093000 1.00533 1.72587 -5.12027 4989.96 0.80161 0.345466
1094000 0.993024 1.75161 -5.12072 4985.56 0.802319 0.345679
1095000 0.99897 1.741 -5.13817 4974.92 0.804042 0.345961
1096000 1.00276 1.70897 -5.1269 4988.84 0.8018 0.34594
1097000 0.999945 1.74501 -5.12115 4984.58 0.802495 0.345937
1098000 1.00637 1.6855 -5.11363 5000.84 0.799884 0.345372
1099000 1.00343 1.68323 -5.13132 4986.87 0.802115 0.345616
1100000 0.999459 1.71662 -5.12542 4988.49 0.801857 0.346151
1101000 0.993104 1.69836 -5.09724 5009.83 0.798431 0.344667
1102000 0.992828 1.7296 -5.12265 4987.28 0.802059 0.345341
1103000 0.997811 1.66999 -5.10378 5008.48 0.798649 0.345008
1104000 1.00021 1.68877 -5.10213 5008.05 0.798722 0.344784
1105000 1.00454 1.6532 -5.10799 5009 0.798564 0.344866
1106000 1.00663 1.64459 -5.09896 5017.94 0.797141 0.344723
1107000 0.993766 1.67548 -5.11018 5004.35 0.799308 0.344308
1108000 0.998317 1.67151 -5.09591 5015 0.797612 0.344295
1109000 0.999095 1.66744 -5.08824 5022.08 0.796488 0.344776
1110000 1.00029 1.62734 -5.08818 5027.25 0.795669 0.34482
1111000 1.00107 1.60521 -5.07959 5034.86 0.794465 0.344149
1112000 0.995958 1.65319 -5.07785 5029.12 0.795374 0.343834
1113000 0.999183 1.56781 -5.0854 5038.73 0.793851 0.343806
1114000 0.999228 1.61023 -5.10639 5016.96 0.797299 0.3452
1115000 0.993604 1.61684 -5.10443 5018.22 0.797096 0.346098
1116000 0.998126 1.5926 -5.07434 5040.48 0.793584 0.343498
1117000 0.998684 1.59489 -5.08084 5037.63 0.794031 0.343649
1118000 1.0018 1.55311 -5.07527 5047.51 0.792476 0.343944
1119000 0.990147 1.62215 -5.09357 5023.5 0.796291 0.344702
1120000 0.99072 1.54214 -5.06899 5052.18 0.791788 0.343081
1121000 1.00209 1.58268 -5.04874 5061.23 0.790327 0.343043
1122000 0.998044 1.57342 -5.09332 5029.53 0.795308 0.345074
1123000 0.998497 1.49369 -5.05497 5070.88 0.788822 0.343615
1124000 0.998003 1.54936 -5.08622 5037.57 0.794035 0.344286
1125000 1.00275 1.48898 -5.06105 5068.47 0.789197 0.342704
1126000 1.00385 1.50069 -5.05887 5066.64 0.78948 0.342446
1127000 0.997612 1.50907 -5.08738 5046.38 0.792649 0.343404
1128000 1.00216 1.49969 -5.05827 5066.93 0.789437 0.342846
1129000 1.00308 1.47386 -5.04133 5084.2 0.786753 0.342003
1130000 0.9987 1.51778 -5.04119 5077.4 0.787814 0.341937
1131000 1.00258 1.4647 -5.05628 5074.5 0.788268 0.342795
1132000 0.997977 1.46552 -5.04497 5083.19 0.78691 0.343121
1133000 1.00497 1.43603 -5.01818 5107.84 0.783114 0.341057
1134000 0.999215 1.50457 -5.04914 5073.22 0.788457 0.343039
1135000 1.00068 1.50291 -5.00901 5104.23 0.78367 0.341004
1136000 1.00026 1.45028 -5.02438 5099.88 0.78434 0.340984
1137000 1.00108 1.44787 -5.01611 5106.17 0.783368 0.341094
1138000 1.00957 1.43303 -5.00161 5121.11 0.781084 0.341627
1139000 0.996439 1.45302 -5.012 5107.42 0.783185 0.341544
1140000 0.998691 1.44886 -5.01943 5101.71 0.784065 0.341318
1141000 0.999156 1.37669 -4.99153 5134.13 0.779117 0.340628
1142000 0.992276 1.43352 -5.04841 5081.86 0.787114 0.342672
1143000 0.996705 1.42451 -5.00133 5122.18 0.780934 0.341204
1144000 1.0082 1.36568 -4.98155 5143.79 0.777641 0.340218
1145000 0.999764 1.37886 -5.01686 5117.41 0.781648 0.34147
1146000 0.997031 1.37923 -5.00584 5124.16 0.780622 0.341388
1147000 0.998925 1.39113 -5.00067 5127.62 0.780091 0.340297
1148000 1.00409 1.37749 -4.98343 5141.98 0.777912 0.340348
1149000 1.00031 1.35162 -4.98652 5144.04 0.777601 0.339743
1150000 1.00164 1.35296 -4.95356 5166.55 0.774214 0.338791
1151000 0.999869 1.36717 -4.9978 5134.75 0.77903 0.340595
1152000 0.992684 1.32312 -5.01738 5124.75 0.780536 0.341327
1153000 0.997916 1.31948 -4.96342 5164.01 0.774593 0.339035
1154000 1.00001 1.34762 -4.98407 5148.49 0.776927 0.340703
1155000 1.00587 1.3282 -4.97357 5156.33 0.775747 0.340306
1156000 0.998028 1.35424 -4.96393 5160.29 0.775152 0.339005
1157000 0.995521 1.31269 -4.95889 5170.87 0.77357 0.338678
1158000 0.998354 1.27127 -4.9622 5173.93 0.773107 0.339125
1159000 0.99405 1.3376 -4.99287 5142.15 0.777891 0.340274
1160000 0.998521 1.22627 -4.9438 5197 0.769685 0.338855
1161000 0.997904 1.33023 -4.9719 5157.84 0.775521 0.339462
1162000 1.00629 1.25262 -4.92308 5209.22 0.767872 0.338904
1163000 0.995104 1.26857 -4.95629 5181.74 0.771946 0.339599
1164000 0.996256 1.27353 -4.96513 5171.39 0.773492 0.339128
1165000 0.999134 1.22612 -4.94773 5193.1 0.770254 0.339129
1166000 0.994905 1.29937 -4.98416 5152.93 0.776264 0.34068
1167000 0.998832 1.18829 -4.91201 5226.41 0.765351 0.337518
1168000 1.00432 1.23643 -4.95367 5191.06 0.770557 0.338918
1169000 1.00329 1.18488 -4.92276 5219.91 0.766303 0.338402
1170000 1.00201 1.23357 -4.9363 5202.67 0.76884 0.338015
1171000 1.0033 1.24931 -4.94092 5194.53 0.770047 0.338767
1172000 1.00269 1.13828 -4.90889 5240.93 0.763229 0.337599
1173000 0.999016 1.18937 -4.94082 5204.26 0.768604 0.338768
1174000 1.00304 1.17103 -4.92372 5222.83 0.765881 0.3381
1175000 1.00323 1.15322 -4.91316 5233.95 0.764251 0.33733
1176000 0.989007 1.23679 -4.93874 5198.78 0.769417 0.339126
1177000 0.998808 1.1328 -4.90319 5246.5 0.762415 0.337094
1178000 0.999011 1.17545 -4.91813 5226.6 0.765321 0.338631
1179000 0.999804 1.12488 -4.89962 5244.71 0.762676 0.337759
1180000 1.01062 1.15495 -4.8683 5270.23 0.758997 0.336211
1181000 0.997793 1.12511 -4.88475 5262.67 0.760097 0.336875
1182000 1.00828 1.13587 -4.89206 5255.73 0.761104 0.336316
1183000 0.997634 1.11486 -4.89317 5253.95 0.76137 0.336506
1184000 0.997977 1.10951 -4.90502 5248.43 0.762147 0.337626
1185000 1.00541 1.07794 -4.88508 5268.53 0.759236 0.336771
1186000 1.00238 1.12076 -4.87602 5268.62 0.759227 0.336359
1187000 1.00007 1.04714 -4.87336 5285.74 0.756766 0.33623
1188000 1.00325 1.13259 -4.865 5278.79 0.757782 0.336049
1189000 1.00121 1.04765 -4.82645 5322.87 0.751485 0.333727
1190000 0.999818 1.12434 -4.87464 5267.5 0.759374 0.335885
1191000 1.00385 1.05228 -4.83411 5316.54 0.752373 0.334901
1192000 1.00325 1.04861 -4.8621 5292.76 0.755757 0.335555
1193000 0.996529 1.04638 -4.87612 5281.41 0.757375 0.336313
1194000 1.00576 1.03859 -4.82708 5322.39 0.751553 0.334958
1195000 1.00829 1.01603 -4.82803 5327.66 0.750812 0.334903
1196000 1.00077 1.01048 -4.87744 5285.21 0.756831 0.335601
1197000 0.998529 1.0264 -4.8512 5307.26 0.753697 0.335517
1198000 1.00764 0.997958 -4.81453 5342.21 0.748757 0.334263
1199000 0.993272 1.06316 -4.86267 5287.63 0.756487 0.335594
1200000 1.00238 0.954822 -4.7923 5370.28 0.744873 0.333214
